"RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount","Time"
6355065,840,34,13,"STREATOR",41.0834818,-88.8325718,16,0,1,5
6354633,840,34,18,"NEW LENOX",41.4686591,-87.964599,451,6,1,5
6354431,840,34,3,"HOLCOMB",42.0711057,-89.0756312,64,3,23,5
6355098,840,34,311,"EUBANKS",39.9614287,-91.3007819,22,0,1,5
6355435,840,36,28,"SIOUX CITY",42.4902437,-96.3743819,97,1,1,5
6354497,840,38,20,"ALBERT",38.4636553,-98.9776363,0,0,60,5
6353909,840,38,6,"WELLINGTON",37.3190352,-97.349158,415,4,1,5
6356426,840,39,9,"HEGIRA",36.7007807,-85.2699359,27,6,1,5
6355950,840,42,102,"GRAND ISLE",29.2604957,-89.9634259,392,41,10,5
6353812,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,3,0,805,5
6353803,840,42,207,"Sabine NWR 2",29.8912193,-93.401584,20,0,21,5
6356671,840,42,240,"IVAN 2",32.7507357,-93.5489809,25,1,1,5
6353818,840,42,56,"DE QUINCY",30.4099932,-93.1678412,103,1,2,5
6355940,840,44,12,"OTISFIELD GR",44.1485557,-70.5624489,314,1,1,5
6354635,840,46,123,"DAVIDSNVILLE",38.9888945,-76.6695275,109,2,1,5
6356687,840,46,149,"BERLIN",38.3112181,-75.1181628,17,0,787,5
6356297,840,46,30,"POMONKEY",38.6021387,-77.0780349,206,0,1,5
6353896,840,46,47,"COKESBURY",38.1651924,-75.5797027,33,2,18,5
6356680,840,46,48,"NEWARK",38.2256736,-75.2663372,10,7,55,5
6354110,840,46,56,"Forest Grove",38.558592,-76.972531,199,3,1,5
6353867,840,46,6,"WILLIAMSPORT",39.6129717,-77.8655019,175,1,1,5
6353960,840,46,8,"WOLFSVILLE",39.5780009,-77.5489971,58,1,1,5
6354148,840,47,1,"E DENNIS",41.750876,-70.1656255,239,0,3,5
6356810,840,47,102,"GAY HEAD",41.3440727,-70.7828989,66,0,1,5
6356287,840,47,5,"PRATTVILLE",41.9386087,-71.0799209,139,2,2,5
6355097,840,49,38,"REMUS",43.5961937,-85.1256579,185,4,1,5
6356468,840,50,179,"NETT LAKE",48.1329177,-93.3426069,2,1,6,5
6355910,840,50,66,"CHOKIO NORTH",45.6583777,-96.1336199,7,0,3,5
6356248,840,51,23,"MACON",33.1507326,-88.6241136,18,0,58,5
6354938,840,51,42,"Trace North",34.6420194,-88.1386101,66,0,1,5
6356416,840,52,143,"WESTON",39.439109,-94.944187,7,2,28,5
6355327,840,53,16,"AUGUSTA",47.3060617,-112.4118119,13,0,3,5
6355223,840,53,45,"ALBION",45.3107762,-104.4650383,21,0,1,5
6354563,840,54,14,"SURPRISE",41.1630727,-97.3498079,12,0,4,5
6354139,840,54,15,"RICHLAND",41.4820177,-97.1945039,67,0,1,5
6354554,840,54,40,"MURRAY LAKE",41.6980247,-103.9868089,25,5,1,5
6356145,840,55,2,"PIUTE MDWS",41.3171877,-118.9004059,4,0,2,5
6356274,840,55,29,"BEATTY",36.9072027,-116.7617883,6,0,1,5
6356724,840,55,31,"VAL OF FIRE",36.5012519,-114.7610923,10,1,1,5
6356407,840,55,37,"JARBIDGE",41.9347177,-115.4191359,6,7,1,5
6353926,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,11,0,12,5
6355654,840,58,8,"STRAFFORD",43.2499219,-71.1982777,59,3,1,5
6355643,840,59,19,"KEMAH LAKE",41.1181687,-74.7967659,41,1,1,5
6353904,840,59,24,"GILLETTE",40.6556297,-74.4044889,0,6,1,5
6353891,840,59,3,"SIX POINTS",39.5314149,-75.1074594,185,3,323,5
6355692,840,6,121,"CASA GRANDE",33.0385437,-111.3789069,12,7,7,5
6353794,840,6,170,"PALO VERDE 2",33.3339864,-112.677217,8,1,7,5
6353774,840,6,20,"NEW RIVER",33.7034749,-112.2723363,276,14,5,5
6353804,840,6,219,"HOPE 2",33.9225847,-113.82479,79,4,9,5
6354126,840,6,24,"LAGUNA",32.8332815,-114.3988546,34,2,8,5
6353872,840,6,28,"POMERENE",32.0343407,-110.3031159,13,0,20,5
6354421,840,6,32,"PATAGONIA",31.5175977,-110.7949529,13,0,2,5
6353801,840,6,56,"RIVIERA",35.1226722,-114.582156,38,5,5,5
6356942,840,6,64,"SKULL VALLEY",34.7733727,-112.6192267,48,7,2,5
6353819,840,6,68,"CIBOLA LAKE",33.2314477,-114.668276,5,0,16,5
6354411,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,29,1,43,5
6353786,840,6,72,"CUTTER",33.1754789,-110.5290913,170,16,36,5
6354123,840,6,74,"ARABY",32.8548017,-114.4452209,179,11,101,5
6354416,840,6,78,"REDINGTON",32.5434377,-110.5053099,2,0,1,5
6355782,840,6,81,"AMADO",31.7120327,-111.0671459,65,2,1,5
6353807,840,6,82,"SAHUARITA",31.9576267,-110.9446259,6,3,4,5
6356551,840,60,164,"MAGDALENA",34.17281,-107.3003133,2,0,1,5
6354039,840,60,18,"FLOYD",34.0200567,-103.7367849,0,1,1,5
6353813,840,60,25,"GAGE",32.3245289,-108.1067589,3,1,9,5
6353947,840,60,61,"VARIADERO",35.3881137,-104.4610059,12,0,1,5
6354046,840,60,75,"RED ROCK",32.3972197,-108.7266319,3,4,14,5
6354769,840,60,78,"PINON",32.5687748,-105.5729156,7,0,1,5
6353848,840,60,80,"HOBBS",32.8420703,-103.1450556,18,3,4,5
6355267,840,61,121,"DOWNSVILLE",42.0781957,-74.9852279,11,3,1,5
6354851,840,63,101,"SUPPLY",33.9225168,-78.2125169,111,5,3,5
6354847,840,63,109,"JAMESVILLE",35.6919219,-76.9896438,26,2,2,5
6355056,840,63,204,"MAPLE HILL",34.5909333,-77.7928721,59,0,1,5
6354145,840,63,205,"MONTAGUE",34.4014777,-78.0548779,78,0,2,5
6353880,840,63,234,"MOUNT AIRY",36.4958508,-80.5361312,55,3,1,5
6355644,840,63,24,"ARCOLA",36.2540309,-77.9795614,177,5,1,5
6354657,840,63,3,"MYRTLE GROVE",34.1327657,-77.8775469,431,0,1,5
6355486,840,63,329,"JARVISBURG 2",36.4199384,-75.9245906,183,2,6,5
6356335,840,64,12,"BUCHANAN",47.0807973,-99.0545676,8,0,23,5
6355008,840,64,16,"WEBSTER",48.2818817,-98.7246389,4,4,1,5
6356481,840,64,36,"BENTLEY",46.1041487,-102.0608219,7,4,1,5
6356777,840,64,42,"SHEYENNE LK",47.6462687,-100.0542839,0,0,19,5
6353902,840,67,129,"PHROSO",36.1875909,-98.9119712,4,1,1,5
6355342,840,67,69,"CLEAR LAKE",36.5291627,-100.3431859,17,1,1,5
6355531,840,67,70,"HOOKER",36.7764517,-101.1876829,9,11,1,5
6355301,840,69,160,"Bly  2",42.38999,-121.01745,4,0,8,5
6353854,840,7,42,"England",34.559183,-92.001796,69,0,10,5
6354089,840,7,901,"MAGAZINE MTN",35.1599347,-93.4248279,0,0,1,5
6356281,840,72,180,"SCHAEFFERSTOWN 2",40.2953187,-76.3233736,101,4,1,5
6356813,840,72,19,"RASSELAS",41.6212967,-78.6077306,262,7,1,5
6354373,840,72,49,"PARKWOOD",40.6243617,-79.2376019,154,2,1,5
6354268,840,72,54,"SHELOCTA",40.6673234,-79.2349941,137,3,1,5
6354344,840,72,8,"TEEPLEVILLE",41.7528857,-79.9481349,37,0,1,5
6354515,840,72,9,"SIGEL",41.2987587,-79.0916519,40,3,1,5
6355334,840,80,6,"COWARD",34.0240154,-79.7849141,108,0,1,5
6354642,840,80,900,"SANDHILLS",34.5478477,-80.1728969,3,4,3,5
6355591,840,81,12,"ROSWELL",44.0157709,-97.6708995,0,0,1,5
6356868,840,81,28,"VOLUNTEER",44.5118757,-103.1333309,0,0,2,5
6353893,840,82,202,"PAWPAW 2",36.3065622,-89.364692,12,10,200,5
6354282,840,83,111,"GIRVIN",31.0629737,-102.3888389,15,5,84,5
6354382,840,83,115,"EL SAUZ",26.5738227,-98.8715669,2,0,4,5
6355672,840,83,13,"INDIANOLA",28.5227307,-96.5045939,0,0,1,5
6356533,840,83,136,"HEARNE",30.7618885,-96.7200416,92,0,1,5
6353841,840,83,139,"WALBURG",30.6915827,-97.5857079,43,0,1,5
6356323,840,83,140,"DRIPPING SPG",30.2495701,-98.0582098,25,0,5,5
6353829,840,83,16,"GEORGE WEST",28.2807187,-98.3175579,595,19,2,5
6353837,840,83,184,"CASA PIEDRA",30.0400667,-104.0259486,2,0,4,5
6353858,840,83,189,"BEAR MTN",30.93882,-104.15497,9,10,2,5
6353839,840,83,2,"RACHAL",26.8901748,-98.135998,97,0,2,5
6354689,840,83,20,"WINNIE",29.6706502,-94.3415601,88,0,40,5
6355138,840,83,23,"KATY",29.7863554,-95.831598,37,0,4,5
6356869,840,83,25,"ROCK ISLAND",29.513077,-96.550258,47,2,2,5
6354380,840,83,303,"SEJITA",27.2961057,-98.5051649,44,1,4,5
6356786,840,83,306,"OYSTER LAKE",28.6112037,-96.2152819,35,3,3,5
6353869,840,83,320,"PRESIDIO",29.5704974,-104.3750526,12,1,1,5
6354381,840,83,326,"ALLEN CREEK",30.3038597,-99.7103499,88,2,1,5
6354037,840,83,330,"COYANDA DRAW",30.6112157,-103.3672874,5,0,11,5
6354021,840,83,331,"TOYAHVALE",30.8111277,-103.9442869,68,0,3,5
6354723,840,83,344,"SALT FLAT",31.7554957,-104.9764329,138,2,4,5
6353845,840,83,345,"SIERRA BLANC",31.2076027,-105.3339159,2,3,7,5
6356122,840,83,346,"CANUTILLO",31.846782,-106.6131975,1015,1,15,5
6355749,840,83,349,"MT. SELMAN",32.0682917,-95.2839819,119,2,30,5
6356320,840,83,350,"WILLS POINT",32.7789408,-96.0240475,24,2,1,5
6353884,840,83,359,"GREENVILLE",33.1368767,-96.1615219,35,5,1,5
6356078,840,83,364,"DOUGHERTY",33.9192767,-101.0640709,2,0,4,5
6354384,840,83,378,"SAN PEDRO",26.9305414,-97.65234,0,0,4,5
6356908,840,83,390,"MARATHON",30.2378528,-103.3781816,61,3,2,5
6354521,840,83,402,"Loyola Beach 2",27.3477527,-97.695112,0,0,1,5
6353846,840,83,432,"QUITMAN CANYON 2",31.0025107,-105.55087,1,1,4,5
6355742,840,83,44,"DIBOLL",31.2015816,-94.8143346,91,9,10,5
6356095,840,83,507,"Bayside 3",28.03785,-97.160194,19,1,24,5
6354250,840,83,54,"PEAR VALLEY",31.2869724,-99.5652708,12,0,40,5
6353979,840,83,61,"DALLAS",32.7295462,-96.8055652,221,4,7,5
6355991,840,83,62,"GLEN ROSE",32.2930094,-97.8146904,180,7,1,5
6353974,840,83,71,"DIKE",33.2195339,-95.4858724,98,1,1,5
6355119,840,83,83,"BLACK GAP",29.4492397,-102.8239829,1,0,1,5
6356919,840,83,88,"ALTUDA",30.2861238,-103.4483656,199,1,1,5
6354719,840,83,90,"DELAWARE CRK",31.840983,-104.199257,68,2,102,5
6355401,840,83,901,"L. ATASCOSA NWR",26.2449087,-97.3490589,0,0,1,5
6356697,840,83,905,"LANCE ROSIER BITH",30.2728898,-94.550529,252,34,11,5
6356612,840,85,104,"GOLD HILL",40.0358487,-113.9835809,0,0,1,5
6355312,840,85,203,"HARDWARE RANCH",41.6247767,-111.7942819,8,20,1,5
6353861,840,85,302,"SNOWVILLE",41.8927397,-112.7760009,2,0,5,5
6356807,840,88,49,"MORAN",37.2315367,-78.2602839,51,4,1,5
6355497,840,89,44,"ELLENSBURG",46.9554377,-120.5699539,11,0,1,5
6354138,840,89,57,"KEYSTONE",47.1349527,-118.1635439,2,0,1,5
6356798,840,89,9,"TAHOLAH",47.3475467,-124.2942279,106,0,36,5
6354992,840,92,104,"WALCOTT",41.6851957,-106.3898999,9,7,10,5
6354837,840,92,28,"YODER",42.0167727,-104.2862009,9,0,1,5
6356354,840,92,58,"GEBO",43.7997187,-108.2157059,19,0,1,5
6363136,124,11,401,"SALT SPR. IS",48.74932,-123.54811,249,5,2,6
6357503,124,4,109,"MAZEPPA",50.42635,-113.82728,38,2,1,6
6359885,124,4,127,"VIKING",53.10329,-111.76012,3,0,1,6
6358701,124,4,206,"BOWELL",50.22206,-110.96022,4,3,1,6
6357510,124,4,208,"ENCHANT",50.16448,-112.31428,28,1,1,6
6358386,124,4,211,"ACADIA VALLY",51.35788,-110.19278,3,7,3,6
6357973,124,4,212,"SPONDIN",51.76553,-111.51697,1,0,1,6
6359288,124,4,63,"CARDINAL LK",56.27611,-117.82119,18,1,1,6
6360221,124,43,7,"INGRAHAM",62.52539,-114.18089,12,0,1,6
6358911,124,45,111,"ELVA",49.28134,-101.30176,0,0,1,6
6359991,124,45,218,"BIRNIE",50.58765,-99.44659,0,0,1,6
6359020,124,45,49,"LENSWOOD",52.37626,-100.92107,26,1,1,6
6358893,124,45,9,"CROLL",49.34073,-100.12712,49,0,1,6
6358767,124,57,102,"Lords Cove",46.93472,-55.53559,20,0,5,6
6360016,124,57,125,"FLOWERS COVE",51.31228,-56.74056,30,4,3,6
6367169,124,57,19,"NORTHERN ARM",49.17495,-55.37649,26,0,3,6
6357454,124,68,15,"ROBLIN",44.35414,-77.00984,121,5,2,6
6358616,124,68,223,"ST.-EUGENE",45.5,-74.46666,32,0,1,6
6357382,124,68,319,"DALRYMPLE",44.58798,-79.04431,119,1,1,6
6358749,124,75,13,"DALVAY",46.36766,-63.1498,58,2,1,6
6359261,124,76,165,"CAP D'ESPOIR",48.41961,-64.31785,17,4,10,6
6359000,124,76,176,"Ouje-Bougoumou",49.98016,-74.94446,56,3,1,6
6359165,124,76,70,"ILES DE LA MADELEINE",47.39233,-61.90239,70,0,5,6
6358756,124,79,1,"CARNDUFF",49.17711,-101.84405,7,0,2,6
6360167,124,79,109,"CYPRESS HILL",49.66796,-109.74971,3,3,40,6
6358714,124,79,132,"ABERDEEN",52.0567,-106.21899,2,0,2,6
6360183,124,79,150,"DORINTOSH",54.42174,-108.62772,2,0,1,6
6358540,124,79,204,"PARRY",49.63106,-104.71634,1,0,3,6
6358832,124,79,211,"BANGOR",50.85594,-102.30819,15,0,10,6
6358598,124,79,24,"BLADWORTH",51.4165,-106.12166,4,1,32,6
6360041,124,79,250,"Cabana Road",54.07823,-108.27759,22,0,3,6
6358592,124,79,31,"WAKAW",52.72568,-105.70425,11,1,1,6
6360029,124,79,33,"BIGGAR",52.23764,-107.97894,3,0,9,6
6357847,124,93,33,"CANOL ROAD",62.96,-130.45153,0,1,15,6
6357405,840,14,108,"CARMEL VAL",36.4530827,-121.6956939,29,1,5,6
6357075,840,14,112,"PEARBLOSSOM",34.5208799,-117.9406162,16,0,2,6
6359449,840,14,127,"SANGER",36.6992615,-119.5118359,17,0,92,6
6359485,840,14,133,"ELIZABETH LK",34.6685951,-118.3953543,296,5,24,6
6357029,840,14,137,"JACUMBA",32.6119997,-116.2002339,83,0,8,6
6360730,840,14,147,"ARVIN",35.2233697,-118.8782429,827,39,13,6
6357891,840,14,172,"MORAGA",37.8183531,-122.1464708,729,16,38,6
6360199,840,14,179,"YOLLA BOLLY",40.0279597,-122.6387259,47,0,30,6
6359736,840,14,189,"COYOTE",37.2521703,-121.6774341,147,0,1,6
6357046,840,14,226,"ANZA 2",33.5014318,-116.7979649,275,0,1,6
6358943,840,14,240,"WILLOW SPRINGS 2",34.971073,-118.148742,33,1,18,6
6360310,840,14,345,"Harbor Lake 2",33.7909207,-118.2918,578,8,3,6
6360408,840,14,352,"STATEN IS.",38.1231944,-121.525076,56,0,2,6
6360256,840,14,37,"VALLEY WELLS",35.473722,-115.7029053,4,0,11,6
6358845,840,14,406,"TIONESTA",41.6708967,-121.2574609,11,0,4,6
6359539,840,14,416,"MEADOW VALLEY",39.9493657,-121.0380629,30,0,1,6
6360423,840,14,422,"WAWONA",37.4618753,-119.7938035,161,2,1,6
6359929,840,14,430,"MEDICINE MTN.",41.534114,-121.58434,0,0,4,6
6357019,840,14,49,"PALO VERDE",33.4048617,-114.7292329,91,2,34,6
6357056,840,14,503,"Tracy 2",37.665124,-121.73284,72,0,1,6
6360275,840,14,51,"ANZA BORREGO",32.903954,-116.23272,44,0,23,6
6357141,840,14,58,"EUREKA VAL",37.2267497,-117.7611699,0,0,1,6
6357992,840,14,59,"INYOKERN",35.6076917,-117.800197,15,2,9,6
6360255,840,14,64,"TECOPA",35.8040435,-116.1930811,16,0,7,6
6360128,840,14,71,"POINT REYES",38.0453507,-122.8668979,276,0,2,6
6357347,840,14,83,"FAIRFAX",37.9851247,-122.5909499,177,0,90,6
6360270,840,14,88,"COTTONWOOD",33.6738577,-115.8016279,31,0,5,6
6357020,840,14,89,"NILAND",33.2200507,-115.4847789,65,4,51,6
6359454,840,14,99,"S CATALINA",33.3657387,-118.3742829,6,3,1,6
6359774,840,17,217,"TINCUP",38.7474207,-106.431206,183,12,2,6
6358348,840,17,222,"GROUNDHOG RS",37.7801857,-108.0888449,8,0,1,6
6360425,840,17,302,"LAY",40.6681037,-107.8616029,11,0,1,6
6359902,840,17,308,"BAXTER PASS",39.4433277,-108.9548949,4,7,1,6
6359489,840,17,43,"GORDON CREEK",39.6105587,-103.1230999,2,0,2,6
6357229,840,17,48,"GUFFEY",38.982811,-105.5746738,43,0,1,6
6359440,840,18,14,"MID HADDAM",41.5651229,-72.5906625,31,1,2,6
6357062,840,2,102,"COURTLAND",34.6030578,-87.2543912,29,0,1,6
6357396,840,2,218,"BAY MINETTE",30.803493,-87.6374375,142,1,1,6
6357658,840,2,54,"FAIRVIEW",31.2223969,-86.0994295,90,2,40,6
6359341,840,2,71,"WHEELER DAM",34.7961251,-87.3837235,81,1,1,6
6359985,840,21,105,"BLACKBIRD",39.3705837,-75.6392639,11,0,1,6
6359256,840,21,107,"HOLLEYVILLE 2",38.6736346,-75.2351111,0,4,1,6
6358926,840,25,151,"Laurel Hill",30.965694,-86.455486,40,0,22,6
6357995,840,25,178,"REDLANDS",25.618989,-80.4147339,358,1,15,6
6358371,840,25,37,"SANDERSON",30.2531989,-82.1623546,137,0,2,6
6358342,840,25,60,"CALLAHAN",30.5196049,-81.9519897,142,0,1,6
6357211,840,25,74,"ST LUCIE",27.2364427,-80.5471555,96,0,5,6
6360126,840,25,79,"HOMESTEAD",25.4912637,-80.5425082,81,1,6,6
6358862,840,25,84,"CROSS CITY",29.6862263,-83.0674784,103,1,9,6
6357700,840,25,910,"WEBB",26.8177916,-81.9247336,172,0,2,6
6357387,840,25,921,"ST VINCENT I",29.6796829,-85.215292,0,0,11,6
6357065,840,27,13,"WRIGHTSVILLE",32.7366314,-82.7652865,46,1,1,6
6358754,840,27,16,"CREST",32.9365857,-84.4948117,0,3,3,6
6359974,840,27,38,"TAZEWELL",32.3152912,-84.5636584,67,0,2,6
6358624,840,3,28,"KALIFONSKY",60.2959485,-151.2763427,140,0,2,6
6357460,840,3,420,"MT. FAIRPLAY",63.6093407,-142.3235417,1,0,3,6
6359257,840,33,219,"PICABO",43.4007821,-114.252264,34,7,5,6
6360430,840,34,14,"WAYNE",41.9335847,-88.1879809,341,0,3,6
6358272,840,34,3,"HOLCOMB",42.0711057,-89.0756312,79,4,45,6
6358977,840,34,312,"CONCORD WEST",39.8173797,-90.4058819,0,0,1,6
6358807,840,34,50,"MASCOUTAH LK",38.5256201,-89.8193422,32,0,1,6
6357190,840,34,60,"BREMEN",37.9708433,-89.7475091,62,5,1,6
6359031,840,36,22,"KANAWHA",42.9663334,-93.8524963,17,2,3,6
6359614,840,36,28,"SIOUX CITY",42.4902437,-96.3743819,84,2,4,6
6358923,840,36,3,"MELROSE",40.8887105,-93.1717427,33,2,1,6
6358443,840,36,34,"ROCK VALLEY",43.2574697,-96.2756889,14,0,1,6
6357116,840,38,304,"Berwet",37.7959759,-97.4634159,15,0,57,6
6359677,840,38,315,"Grigston",38.4682058,-100.7232236,2,2,1,6
6357176,840,38,37,"MISSLER",37.3143937,-100.4350879,20,0,4,6
6359406,840,39,11,"MONTICELLO",36.8211687,-84.8339909,67,2,1,6
6357102,840,39,22,"HUSTONVILLE",37.470864,-84.8112865,134,2,1,6
6357171,840,39,6,"CEDAR GROVE",36.9907469,-86.6314152,0,0,2,6
6357041,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,7,0,9,6
6357032,840,42,16,"DE RIDDER",30.8315727,-93.3184289,94,0,6,6
6357031,840,42,207,"Sabine NWR 2",29.8912193,-93.401584,26,0,2,6
6357150,840,42,303,"CONCORD",32.9737057,-91.5183169,12,0,1,6
6359521,840,42,311,"FORKED ISLAND",29.5532551,-92.3067829,65,0,4,6
6357027,840,42,52,"KAPLAN",29.9956057,-92.5966809,19,0,60,6
6360269,840,42,54,"NORWOOD",30.9782167,-91.1039109,51,2,2,6
6357026,840,42,56,"DE QUINCY",30.4099932,-93.1678412,117,0,72,6
6358419,840,42,906,"BATON ROUGE",30.4157544,-91.1801812,0,7,2,6
6359084,840,44,19,"HARMONY",44.9876199,-69.4360208,40,0,1,6
6358700,840,46,112,"IJAMSVILLE",39.2945828,-77.3066703,246,6,2,6
6360440,840,46,149,"BERLIN",38.3112181,-75.1181628,11,0,150,6
6359600,840,46,36,"MELITOTA",39.2640947,-76.1481269,57,0,5,6
6357434,840,46,47,"COKESBURY",38.1651924,-75.5797027,20,3,1,6
6360439,840,46,48,"NEWARK",38.2256736,-75.2663372,13,7,60,6
6357636,840,49,2,"BERGLAND",46.6630819,-89.5588862,51,1,3,6
6358459,840,50,15,"PRINCETON",45.6049323,-93.8828669,150,0,1,6
6359826,840,50,21,"CHOKIO",45.5499007,-96.0968314,23,3,50,6
6358235,840,50,29,"GLYNDON",46.9200866,-96.6109471,18,1,1,6
6357464,840,50,3,"HARTLAND",43.8179682,-93.4993444,18,0,1,6
6357760,840,50,50,"GRYGLA",48.3032362,-95.5729652,3,4,11,6
6359159,840,50,57,"WORTHINGTON",43.5869507,-95.7747889,11,3,20,6
6360039,840,50,7,"MILLVILLE",44.2229204,-92.2705246,41,2,14,6
6358816,840,50,8,"LAKEVILLE",44.6596006,-93.3337301,56,0,1,6
6358421,840,50,9,"MINNETONKA",44.974215,-93.471591,386,30,1,6
6357865,840,50,905,"WHITEWATER 2",44.05684,-91.989433,51,0,3,6
6357799,840,51,119,"NECAISE",30.6193407,-89.5109799,35,3,10,6
6357025,840,51,37,"De Soto",31.0534826,-89.2701391,23,1,63,6
6359528,840,51,41,"Holly Springs",34.3507798,-89.1849649,0,1,25,6
6360309,840,52,142,"LURAY",40.583201,-91.823103,10,0,2,6
6358671,840,52,29,"ROCKINGHAM",39.3300772,-93.8041794,10,2,2,6
6359408,840,53,2,"KALISPELL",48.1080187,-114.4619289,56,2,5,6
6360056,840,53,44,"POWDERVILLE",45.9440787,-105.4130672,0,0,1,6
6359809,840,54,27,"SWAN LAKE",42.021567,-99.4624293,0,0,1,6
6360080,840,54,901,"Pine Ridge",42.7519425,-102.9147494,3,0,1,6
6359710,840,55,37,"JARBIDGE",41.9347177,-115.4191359,7,8,1,6
6357066,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,16,0,6,6
6358482,840,59,204,"PEDRICKTOWN 2",39.6959057,-75.468143,76,3,2,6
6357798,840,59,21,"HIGH POINT",41.3073947,-74.6772749,56,9,1,6
6357225,840,59,3,"SIX POINTS",39.5314149,-75.1074594,187,2,300,6
6357023,840,6,13,"WIKIEUP",34.7270747,-113.9188229,0,0,5,6
6357012,840,6,170,"PALO VERDE 2",33.3339864,-112.677217,14,1,67,6
6357049,840,6,172,"CUTTER 2",33.178809,-110.215069,7,1,39,6
6359742,840,6,177,"RED ROCK 2",32.57312,-111.329123,7,1,31,6
6359451,840,6,20,"NEW RIVER",33.7034749,-112.2723363,239,11,9,6
6359429,840,6,219,"HOPE 2",33.9225847,-113.82479,87,3,4,6
6358886,840,6,233,"SUNIZONA 2",31.75871,-109.73797,4,1,2,6
6359318,840,6,24,"LAGUNA",32.8332815,-114.3988546,62,8,33,6
6357773,840,6,25,"DATELAND",32.9285617,-113.5413359,1,0,2,6
6357073,840,6,29,"SAN SIMON",32.4996877,-109.3368449,1,0,1,6
6359908,840,6,32,"PATAGONIA",31.5175977,-110.7949529,6,0,10,6
6359905,840,6,51,"TOROWEAP",36.2863797,-113.0649869,2,0,1,6
6357042,840,6,56,"RIVIERA",35.1226722,-114.582156,13,1,7,6
6359764,840,6,63,"ALAMO RES.",34.2318174,-113.5975476,4,2,1,6
6357048,840,6,68,"CIBOLA LAKE",33.2314477,-114.668276,4,0,1,6
6359949,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,22,0,99,6
6360140,840,6,73,"ALPINE",33.8668667,-109.1657669,22,1,1,6
6359322,840,6,74,"ARABY",32.8548017,-114.4452209,127,9,168,6
6359915,840,6,78,"REDINGTON",32.5434377,-110.5053099,0,0,13,6
6358462,840,6,82,"SAHUARITA",31.9576267,-110.9446259,25,0,1,6
6357777,840,60,112,"LOGAN",35.4023345,-103.5092263,1,0,1,6
6357469,840,60,2,"NAGEESI",36.1676097,-107.7013619,30,5,4,6
6358864,840,60,59,"VALLECITOS",35.7466305,-106.779464,13,0,1,6
6363697,840,60,67,"PASTURA",34.7803261,-104.9434186,1,1,4,6
6359226,840,60,74,"PEP",33.7433287,-103.6484449,13,15,1,6
6357214,840,60,82,"COLUMBUS",31.8359947,-107.5695189,51,0,14,6
6359988,840,61,98,"WANAKENA",44.1319167,-74.9230359,15,1,1,6
6357186,840,63,101,"SUPPLY",33.9225168,-78.2125169,96,4,3,6
6360347,840,63,12,"JORDAN",35.6755372,-78.3220803,233,1,1,6
6357488,840,63,15,"CLIMAX",35.917637,-79.7044966,170,3,1,6
6358111,840,63,2,"MERRIMON",34.95713,-76.65516,252,0,3,6
6357080,840,63,212,"COKESBURY",35.5245603,-78.9085878,54,0,2,6
6357127,840,63,3,"MYRTLE GROVE",34.1327657,-77.8775469,451,0,21,6
6357215,840,63,917,"Cherokee",35.516915,-83.294801,61,13,1,6
6359379,840,64,12,"BUCHANAN",47.0807973,-99.0545676,18,0,10,6
6357100,840,64,17,"ROLLA",48.7474635,-99.6133701,45,13,87,6
6359387,840,64,4,"EDGELEY",46.3406907,-98.6828159,2,0,21,6
6359892,840,66,24,"BOTKINS",40.4824537,-84.1838359,66,0,1,6
6358529,840,66,46,"BAXTER RIDGE",40.6059796,-81.1683844,32,1,1,6
6357231,840,66,72,"RAY",39.1991097,-82.6751939,39,0,1,6
6359880,840,67,34,"FELT",36.5876204,-102.7866028,24,0,3,6
6359729,840,67,69,"CLEAR LAKE",36.5291627,-100.3431859,17,4,2,6
6359725,840,67,70,"HOOKER",36.7764517,-101.1876829,9,4,3,6
6359881,840,67,71,"KEYES",36.7771067,-102.2655719,3,0,2,6
6358797,840,69,252,"CHINCHALO",42.8675627,-121.8315359,9,0,2,6
6357103,840,7,109,"ULM",34.7008083,-91.7077371,67,2,2,6
6357083,840,7,111,"NANCE",34.7023815,-92.8007333,37,1,1,6
6357105,840,7,112,"Poyen 2",34.35,-92.633333,81,0,2,6
6357079,840,7,42,"England",34.559183,-92.001796,59,0,10,6
6359891,840,72,177,"MT GRETNA 2",40.2721512,-76.4627658,128,1,1,6
6358250,840,72,42,"CANADENSIS",41.2581129,-75.231938,94,1,1,6
6357570,840,72,69,"NAGINEY",40.7019007,-77.5415709,43,0,1,6
6359732,840,72,85,"NEW RINGGOLD",40.6899507,-75.9991309,405,0,1,6
6358600,840,72,903,"WILD CREEK",40.829387,-75.5231529,93,2,1,6
6357133,840,82,15,"COLLINWOOD",35.1607149,-87.6852374,39,0,1,6
6357120,840,82,16,"WRIGLEY",35.8791357,-87.3276749,55,0,1,6
6360720,840,82,24,"TULLAHOMA",35.3582118,-86.2170779,280,0,1,6
6358958,840,83,1,"LAG ATASCOSA",26.1912547,-97.3519969,0,0,2,6
